asset,rep_period,timestep,value,processed_value
Asgard_Battery,1,46,963.9000000000001,963.9000000000001
Asgard_Battery,1,47,963.9000000000001,963.9000000000001
Asgard_Battery,1,48,963.9000000000001,963.9000000000001
Asgard_Battery,1,49,963.9000000000001,963.9000000000001
Asgard_Battery,1,50,963.9000000000001,963.9000000000001
Asgard_Battery,1,51,963.9000000000001,963.9000000000001
Asgard_Battery,1,52,963.9000000000001,963.9000000000001
Asgard_Battery,1,53,963.9000000000001,963.9000000000001
Asgard_Battery,1,54,963.9000000000001,963.9000000000001
Asgard_Battery,1,55,981.95,969.9166666666667
Asgard_Battery,1,56,981.95,975.9333333333334
Asgard_Battery,1,57,981.95,981.95
Asgard_Battery,1,58,1000.0,987.9666666666667
Asgard_Battery,1,59,1000.0,993.9833333333333
Asgard_Battery,1,60,1000.0,1000.0
Asgard_Battery,1,61,387.25,795.75
Asgard_Battery,1,62,387.25,591.5
Asgard_Battery,1,63,387.25,387.25
Asgard_Battery,1,64,387.25,387.25
Asgard_Battery,1,65,387.25,387.25
Asgard_Battery,1,66,387.25,387.25
Asgard_Battery,1,67,387.25,387.25
Asgard_Battery,1,68,387.25,387.25
Asgard_Battery,1,69,387.25,387.25
Asgard_Battery,1,70,387.25,387.25
Asgard_Battery,1,71,387.25,387.25
Asgard_Battery,1,72,387.25,387.25
Asgard_Battery,1,73,387.25,387.25
Asgard_Battery,1,74,387.25,387.25
Asgard_Battery,1,75,387.25,387.25
Asgard_Battery,1,76,387.25,387.25
Asgard_Battery,1,77,387.25,387.25
Asgard_Battery,1,78,387.25,387.25
Asgard_Battery,1,79,437.6,404.03333333333336
Asgard_Battery,1,80,437.6,420.81666666666666
Asgard_Battery,1,81,437.6,437.6
Asgard_Battery,1,82,837.55,570.9166666666666
Asgard_Battery,1,83,837.55,704.2333333333333
Asgard_Battery,1,84,837.55,837.55
Asgard_Battery,1,85,1000.0,891.7
Asgard_Battery,1,86,1000.0,945.85
Asgard_Battery,1,87,1000.0,1000.0
Asgard_Battery,1,88,1000.0,1000.0
Asgard_Battery,1,89,1000.0,1000.0
Asgard_Battery,1,90,1000.0,1000.0
Asgard_Battery,1,91,1000.0,1000.0
Asgard_Battery,1,92,1000.0,1000.0
Asgard_Battery,1,93,1000.0,1000.0
Asgard_Battery,1,94,1000.0,1000.0
Asgard_Battery,1,95,1000.0,1000.0
Asgard_Battery,1,96,1000.0,1000.0
Asgard_Battery,1,97,1000.0,1000.0
Asgard_Battery,1,98,1000.0,1000.0
Asgard_Battery,1,99,1000.0,1000.0
Asgard_Battery,1,100,1000.0,1000.0
Asgard_Battery,1,101,1000.0,1000.0
Asgard_Battery,1,102,1000.0,1000.0
Asgard_Battery,1,103,1000.0,1000.0
Asgard_Battery,1,104,1000.0,1000.0
Asgard_Battery,1,105,1000.0,1000.0
Asgard_Battery,1,106,1000.0,1000.0
Asgard_Battery,1,107,1000.0,1000.0
Asgard_Battery,1,108,1000.0,1000.0
Asgard_Battery,1,109,1000.0,1000.0
Asgard_Battery,1,110,1000.0,1000.0
Asgard_Battery,1,111,1000.0,1000.0
Asgard_Battery,1,112,35.31084798570214,678.4369493285674
Asgard_Battery,1,113,35.31084798570214,356.87389865713476
Asgard_Battery,1,114,35.31084798570214,35.31084798570214
Asgard_Battery,1,115,35.31084798570214,35.31084798570214
Asgard_Battery,1,116,35.31084798570214,35.31084798570214
Asgard_Battery,1,117,35.31084798570214,35.31084798570214
Asgard_Battery,1,118,35.31084798570214,35.31084798570214
Asgard_Battery,1,119,35.31084798570214,35.31084798570214
Asgard_Battery,1,120,35.31084798570214,35.31084798570214
Asgard_Battery,1,121,35.31084798570214,35.31084798570214
Asgard_Battery,1,122,35.31084798570214,35.31084798570214
Asgard_Battery,1,123,35.31084798570214,35.31084798570214
Asgard_Battery,1,124,35.31084798570214,35.31084798570214
Asgard_Battery,1,125,35.31084798570214,35.31084798570214
Asgard_Battery,1,126,35.31084798570214,35.31084798570214
Asgard_Battery,1,127,35.31084798570214,35.31084798570214
Asgard_Battery,1,128,35.31084798570214,35.31084798570214
Asgard_Battery,1,129,35.31084798570214,35.31084798570214
Asgard_Battery,1,130,380.16084798570216,150.26084798570216
Asgard_Battery,1,131,380.16084798570216,265.2108479857022
Asgard_Battery,1,132,380.16084798570216,380.16084798570216
Asgard_Battery,1,133,573.9608479857021,444.7608479857021
Asgard_Battery,1,134,573.9608479857021,509.36084798570215
Asgard_Battery,1,135,573.9608479857021,573.9608479857021
Asgard_Battery,1,136,573.9608479857021,573.9608479857021
Asgard_Battery,1,137,573.9608479857021,573.9608479857021
Asgard_Battery,1,138,573.9608479857021,573.9608479857021
Asgard_Battery,1,139,573.9608479857021,573.9608479857021
Asgard_Battery,1,140,573.9608479857021,573.9608479857021
Asgard_Battery,1,141,573.9608479857021,573.9608479857021
Asgard_Battery,1,142,573.9608479857021,573.9608479857021
Asgard_Battery,1,143,573.9608479857021,573.9608479857021
Asgard_Battery,1,144,573.9608479857021,573.9608479857021
Asgard_Battery,1,145,573.9608479857021,573.9608479857021
Asgard_Battery,1,146,573.9608479857021,573.9608479857021
Asgard_Battery,1,147,573.9608479857021,573.9608479857021
Asgard_Battery,1,148,573.9608479857021,573.9608479857021
Asgard_Battery,1,149,573.9608479857021,573.9608479857021
Asgard_Battery,1,150,573.9608479857021,573.9608479857021
Asgard_Battery,1,151,573.9608479857021,573.9608479857021
Asgard_Battery,1,152,573.9608479857021,573.9608479857021
Asgard_Battery,1,153,573.9608479857021,573.9608479857021
Asgard_Battery,1,154,830.460847985702,659.4608479857021
Asgard_Battery,1,155,830.460847985702,744.960847985702
Asgard_Battery,1,156,830.460847985702,830.460847985702
Asgard_Battery,1,157,987.210847985702,882.710847985702
Asgard_Battery,1,158,987.210847985702,934.960847985702
Asgard_Battery,1,159,987.210847985702,987.210847985702
Asgard_Battery,1,160,0.0,658.1405653238013
Asgard_Battery,1,161,0.0,329.07028266190065
Asgard_Battery,1,162,0.0,0.0
Asgard_Battery,1,163,0.0,0.0
Asgard_Battery,1,164,0.0,0.0
Asgard_Battery,1,165,0.0,0.0
Asgard_Battery,1,166,0.0,0.0
Asgard_Battery,1,167,0.0,0.0
Asgard_Battery,1,168,0.0,0.0
Asgard_Battery,2,1,0.0,0.0
Asgard_Battery,2,2,0.0,0.0
Asgard_Battery,2,3,0.0,0.0
Asgard_Battery,2,4,0.0,0.0
Asgard_Battery,2,5,0.0,0.0
Asgard_Battery,2,6,0.0,0.0
Asgard_Battery,2,7,-0.0,0.0
Asgard_Battery,2,8,-0.0,0.0
Asgard_Battery,2,9,-0.0,0.0
Asgard_Battery,2,10,599.9344260895673,199.97814202985577
Asgard_Battery,2,11,599.9344260895673,399.95628405971155
Asgard_Battery,2,12,599.9344260895673,599.9344260895673
Asgard_Battery,2,13,609.4344260895673,602.3094260895673
Asgard_Battery,2,14,609.4344260895673,604.6844260895673
Asgard_Battery,2,15,609.4344260895673,607.0594260895673
Asgard_Battery,2,16,609.4344260895673,609.4344260895673
Asgard_Battery,2,17,-5.684341886080802e-14,457.0758195671755
Asgard_Battery,2,18,-5.684341886080802e-14,304.71721304478365
Asgard_Battery,2,19,-5.684341886080802e-14,152.35860652239177
Asgard_Battery,2,20,-5.684341886080802e-14,-5.684341886080802e-14
Asgard_Battery,2,21,0.0,-4.263256414560601e-14
Asgard_Battery,2,22,0.0,-2.842170943040401e-14
Asgard_Battery,2,23,0.0,-1.4210854715202004e-14
Asgard_Battery,2,24,0.0,0.0
Midgard_PHS,1,1,0.0,0.0
Midgard_PHS,1,2,0.0,0.0
Midgard_PHS,1,3,0.0,0.0
Midgard_PHS,1,4,-0.0,0.0
Midgard_PHS,1,5,-0.0,0.0
Midgard_PHS,1,6,-0.0,0.0
Midgard_PHS,1,7,0.0,0.0
Midgard_PHS,1,8,65.0,65.0
Midgard_PHS,1,9,532.5,532.5
Midgard_PHS,1,10,1000.0,1000.0
Midgard_PHS,1,11,352.9411764705882,352.9411764705882
Midgard_PHS,1,12,0.0,0.0
Midgard_PHS,1,13,-0.0,0.0
Midgard_PHS,1,14,0.0,0.0
Midgard_PHS,1,15,0.0,0.0
Midgard_PHS,1,16,179.55882352941182,179.55882352941182
Midgard_PHS,1,17,647.0588235294118,647.0588235294118
Midgard_PHS,1,18,0.0,0.0
Midgard_PHS,1,19,0.0,0.0
Midgard_PHS,1,20,-0.0,0.0
Midgard_PHS,1,21,-0.0,0.0
Midgard_PHS,1,22,-0.0,0.0
Midgard_PHS,1,23,-0.0,0.0
Midgard_PHS,1,24,-0.0,0.0
Midgard_PHS,1,25,-0.0,0.0
Midgard_PHS,1,26,0.0,0.0
Midgard_PHS,1,27,-0.0,0.0
Midgard_PHS,1,28,-0.0,0.0
Midgard_PHS,1,29,-0.0,0.0
Midgard_PHS,1,30,-0.0,0.0
Midgard_PHS,1,31,65.0,65.0
Midgard_PHS,1,32,532.5,532.5
Midgard_PHS,1,33,1000.0,1000.0
Midgard_PHS,1,34,352.9411764705882,352.9411764705882
Midgard_PHS,1,35,0.0,0.0
Midgard_PHS,1,36,0.0,0.0
Midgard_PHS,1,37,0.0,0.0
Midgard_PHS,1,38,-0.0,0.0
Midgard_PHS,1,39,0.0,0.0
Midgard_PHS,1,40,458.05670656082435,458.05670656082435
Midgard_PHS,1,41,925.5567065608243,925.5567065608243
Midgard_PHS,1,42,278.49788303141247,278.49788303141247
Midgard_PHS,1,43,0.0,0.0
Midgard_PHS,1,44,0.0,0.0
Midgard_PHS,1,45,-0.0,0.0
Midgard_PHS,1,46,0.0,0.0
Midgard_PHS,1,47,0.0,0.0
Midgard_PHS,1,48,0.0,0.0
Midgard_PHS,1,49,0.0,0.0
Midgard_PHS,1,50,-0.0,0.0
Midgard_PHS,1,51,-0.0,0.0
Midgard_PHS,1,52,-0.0,0.0
Midgard_PHS,1,53,-0.0,0.0
Midgard_PHS,1,54,65.0,65.0
Midgard_PHS,1,55,532.5,532.5
Midgard_PHS,1,56,1000.0,1000.0
Midgard_PHS,1,57,1000.0,1000.0
Midgard_PHS,1,58,1000.0,1000.0
Midgard_PHS,1,59,1000.0,1000.0
Midgard_PHS,1,60,872.8900957532696,872.8900957532696
Midgard_PHS,1,61,872.8900957532696,872.8900957532696
Midgard_PHS,1,62,647.0588235294118,647.0588235294118
Midgard_PHS,1,63,647.0588235294118,647.0588235294118
Midgard_PHS,1,64,647.0588235294118,647.0588235294118
Midgard_PHS,1,65,0.0,0.0
Midgard_PHS,1,66,0.0,0.0
Midgard_PHS,1,67,0.0,0.0
Midgard_PHS,1,68,0.0,0.0
Midgard_PHS,1,69,0.0,0.0
Midgard_PHS,1,70,0.0,0.0
Midgard_PHS,1,71,0.0,0.0
Midgard_PHS,1,72,0.0,0.0
Midgard_PHS,1,73,-0.0,0.0
Midgard_PHS,1,74,-0.0,0.0
Midgard_PHS,1,75,-0.0,0.0
Midgard_PHS,1,76,-0.0,0.0
Midgard_PHS,1,77,-0.0,0.0
Midgard_PHS,1,78,65.0,65.0
Midgard_PHS,1,79,532.5,532.5
Midgard_PHS,1,80,1000.0,1000.0
Midgard_PHS,1,81,1000.0,1000.0
Midgard_PHS,1,82,1000.0,1000.0
Midgard_PHS,1,83,1000.0,1000.0
Midgard_PHS,1,84,697.3791696432786,697.3791696432786
Midgard_PHS,1,85,50.320346113866776,50.320346113866776
Midgard_PHS,1,86,0.0,0.0
Midgard_PHS,1,87,467.5,467.5
Midgard_PHS,1,88,935.0,935.0
Midgard_PHS,1,89,647.0588235294118,647.0588235294118
Midgard_PHS,1,90,-0.0,0.0
Midgard_PHS,1,91,-0.0,0.0
Midgard_PHS,1,92,0.0,0.0
Midgard_PHS,1,93,0.0,0.0
Midgard_PHS,1,94,-0.0,0.0
Midgard_PHS,1,95,-0.0,0.0
Midgard_PHS,1,96,-0.0,0.0
Midgard_PHS,1,97,-0.0,0.0
Midgard_PHS,1,98,-0.0,0.0
Midgard_PHS,1,99,-0.0,0.0
Midgard_PHS,1,100,65.0,65.0
Midgard_PHS,1,101,532.5,532.5
Midgard_PHS,1,102,1000.0,1000.0
Midgard_PHS,1,103,1000.0,1000.0
Midgard_PHS,1,104,1000.0,1000.0
Midgard_PHS,1,105,1000.0,1000.0
Midgard_PHS,1,106,1000.0,1000.0
Midgard_PHS,1,107,1000.0,1000.0
Midgard_PHS,1,108,1000.0,1000.0
Midgard_PHS,1,109,1000.0,1000.0
Midgard_PHS,1,110,1000.0,1000.0
Midgard_PHS,1,111,1000.0,1000.0
Midgard_PHS,1,112,1000.0,1000.0
Midgard_PHS,1,113,1000.0,1000.0
Midgard_PHS,1,114,520.8811295568075,520.8811295568075
Midgard_PHS,1,115,0.0,0.0
Midgard_PHS,1,116,-0.0,0.0
Midgard_PHS,1,117,0.0,0.0
Midgard_PHS,1,118,-0.0,0.0
Midgard_PHS,1,119,0.0,0.0
Midgard_PHS,1,120,-0.0,0.0
Midgard_PHS,1,121,0.0,0.0
Midgard_PHS,1,122,-0.0,0.0
Midgard_PHS,1,123,65.0,65.0
Midgard_PHS,1,124,532.5,532.5
Midgard_PHS,1,125,1000.0,1000.0
Midgard_PHS,1,126,1000.0,1000.0
Midgard_PHS,1,127,647.0588235294118,647.0588235294118
Midgard_PHS,1,128,0.0,0.0
Midgard_PHS,1,129,-0.0,0.0
Midgard_PHS,1,130,0.0,0.0
Midgard_PHS,1,131,0.0,0.0
Midgard_PHS,1,132,0.0,0.0
Midgard_PHS,1,133,0.0,0.0
Midgard_PHS,1,134,0.0,0.0
Midgard_PHS,1,135,-0.0,0.0
Midgard_PHS,1,136,-0.0,0.0
Midgard_PHS,1,137,0.0,0.0
Midgard_PHS,1,138,0.0,0.0
Midgard_PHS,1,139,0.0,0.0
Midgard_PHS,1,140,0.0,0.0
Midgard_PHS,1,141,0.0,0.0
Midgard_PHS,1,142,0.0,0.0
Midgard_PHS,1,143,0.0,0.0
Midgard_PHS,1,144,-0.0,0.0
Midgard_PHS,1,145,-0.0,0.0
Midgard_PHS,1,146,65.0,65.0
Midgard_PHS,1,147,532.5,532.5
Midgard_PHS,1,148,1000.0,1000.0
Midgard_PHS,1,149,1000.0,1000.0
Midgard_PHS,1,150,647.0588235294118,647.0588235294118
Midgard_PHS,1,151,0.0,0.0
Midgard_PHS,1,152,0.0,0.0
Midgard_PHS,1,153,-0.0,0.0
Midgard_PHS,1,154,0.0,0.0
Midgard_PHS,1,155,-0.0,0.0
Midgard_PHS,1,156,0.0,0.0
Midgard_PHS,1,157,0.0,0.0
Midgard_PHS,1,158,0.0,0.0
Midgard_PHS,1,159,-0.0,0.0
Midgard_PHS,1,160,-0.0,0.0
Midgard_PHS,1,161,0.0,0.0
Midgard_PHS,1,162,0.0,0.0
Midgard_PHS,1,163,-0.0,0.0
Midgard_PHS,1,164,0.0,0.0
Midgard_PHS,1,165,0.0,0.0
Midgard_PHS,1,166,0.0,0.0
Midgard_PHS,1,167,179.55882352941182,179.55882352941182
Midgard_PHS,1,168,647.0588235294118,647.0588235294118
Midgard_PHS,2,1,287.94117647057965,287.94117647057965
Midgard_PHS,2,2,287.94117647057965,287.94117647057965
Midgard_PHS,2,3,0.0,0.0
Midgard_PHS,2,4,0.0,0.0
Midgard_PHS,2,5,-0.0,0.0
Midgard_PHS,2,6,0.0,0.0
Midgard_PHS,2,7,313.9974406325068,313.9974406325068
Midgard_PHS,2,8,532.5,532.5
Midgard_PHS,2,9,1000.0,1000.0
Midgard_PHS,2,10,1000.0,1000.0
Midgard_PHS,2,11,1000.0,1000.0
Midgard_PHS,2,12,1000.0,1000.0
Midgard_PHS,2,13,1000.0,1000.0
Midgard_PHS,2,14,1000.0,1000.0
Midgard_PHS,2,15,1000.0,1000.0
Midgard_PHS,2,16,1000.0,1000.0
Midgard_PHS,2,17,1000.0,1000.0
Midgard_PHS,2,18,352.9411764705882,352.9411764705882
Midgard_PHS,2,19,0.0,0.0
Midgard_PHS,2,20,0.0,0.0
Midgard_PHS,2,21,0.0,0.0
Midgard_PHS,2,22,0.0,0.0
Midgard_PHS,2,23,467.5,467.5
Midgard_PHS,2,24,934.9999999999915,934.9999999999915
